month,year,total_inflow_volume_inr,inflow_transaction_count,average_ticket_size_inr,total_outflow_volume_inr,outflow_transaction_count,unique_counterparties_in,failed_transaction_rate_pct,business_id
03,2025,3279049.99,302,10857.78,2024870.46,251,97,2.65,MSME_601298463
04,2025,3689337.68,753,4899.52,2709610.31,700,417,2.73,MSME_601298463
05,2025,3551700.75,413,8599.76,2432856.28,342,208,0.66,MSME_601298463
06,2025,3189461.14,939,3396.66,2369351.15,900,358,2.8,MSME_601298463
07,2025,2199570.09,218,10089.77,1283359.88,242,124,1.9,MSME_601298463
08,2025,2900255.25,311,9325.58,2048886.88,300,138,0.24,MSME_601298463
09,2025,2338533.95,309,7568.07,1825733.66,264,200,2.73,MSME_601298463
10,2025,2722218.61,710,3834.11,2047356.04,734,263,0.42,MSME_601298463
11,2025,2096254.05,165,12704.57,1476270.21,150,85,0.58,MSME_601298463
12,2025,2765780.21,550,5028.69,1772071.47,547,177,1.23,MSME_601298463
01,2026,2653894.56,274,9685.75,1564277.72,252,156,1.16,MSME_601298463
02,2026,2799880.73,1523,1838.4,2179676.74,1726,864,0.64,MSME_601298463
03,2026,2852965.67,464,6148.63,1710040.92,378,263,2.21,MSME_601298463
04,2026,3512041.58,251,13992.2,1789695.22,212,116,0.71,MSME_601298463
05,2026,2636886.33,203,12989.59,1441140.83,189,63,1.06,MSME_601298463
06,2026,2499141.23,227,11009.43,1725312.1,242,139,1.68,MSME_601298463
07,2024,1764636.01,398,4433.76,1033270.51,463,166,1.05,MSME_875917663
08,2024,2014050.45,151,13338.08,1169628.43,181,96,2.97,MSME_875917663
09,2024,1503063.89,296,5077.92,1176014.9,307,148,1.65,MSME_875917663
10,2024,2137088.86,204,10475.93,1108711.87,226,137,2.56,MSME_875917663
11,2024,2086098.93,235,8877.02,1231294.36,258,128,1.3,MSME_875917663
12,2024,1513964.01,114,13280.39,804338.04,106,43,1.37,MSME_875917663
01,2025,1660748.74,118,14074.14,1072921.37,112,36,2.71,MSME_875917663
02,2025,1653444.5,336,4920.97,1020863.23,393,143,0.79,MSME_875917663
03,2025,1604973.79,180,8916.52,1157614.27,160,106,1.23,MSME_875917663
04,2025,2150521.8,159,13525.29,1436416.42,187,93,1.98,MSME_875917663
05,2025,1527852.88,188,8126.88,1045096.83,216,99,2.73,MSME_875917663
06,2025,2012272.7,232,8673.59,1482257.23,229,116,0.3,MSME_875917663
07,2025,1662778.34,298,5579.79,1224973.72,307,90,1.63,MSME_875917663
08,2025,1621607.28,155,10461.98,1204569.58,153,78,2.81,MSME_875917663
09,2025,1858150.54,151,12305.63,1270158.01,150,82,2.41,MSME_875917663
10,2025,1664191.9,2352,707.56,1178460.56,2011,1604,2.3,MSME_875917663
11,2025,2000726.18,338,5919.31,1167994.13,276,186,2.41,MSME_875917663
12,2025,2276842.35,160,14230.26,1538405.58,191,97,2.69,MSME_875917663
01,2026,2164719.53,400,5411.8,1518782.25,457,253,1.83,MSME_875917663
02,2026,2341733.42,194,12070.79,1445541.7,178,134,2.83,MSME_875917663
03,2026,2551377.0,203,12568.36,1337204.33,190,84,1.8,MSME_875917663
04,2026,1823714.82,278,6560.13,1237810.59,329,127,2.49,MSME_875917663
05,2026,2305037.57,172,13401.38,1523658.07,186,71,0.34,MSME_875917663
06,2026,1841707.08,262,7029.42,1041639.11,247,104,1.03,MSME_875917663
07,2024,4015020.35,453,8863.18,2217088.07,506,226,0.94,MSME_839687605
08,2024,2612296.86,315,8293.01,1317499.2,353,169,0.91,MSME_839687605
09,2024,2613981.6,441,5927.4,1418160.92,498,220,2.17,MSME_839687605
10,2024,2701462.81,216,12506.77,1518926.62,247,129,1.63,MSME_839687605
11,2024,3219493.2,2085,1544.12,2290448.25,1857,859,1.41,MSME_839687605
12,2024,3221387.75,641,5025.57,2404154.45,680,268,0.74,MSME_839687605
01,2025,3191544.58,951,3355.99,2229261.52,946,437,1.13,MSME_839687605
02,2025,2450672.7,535,4580.7,1248042.64,504,256,2.56,MSME_839687605
03,2025,4260266.02,598,7124.19,2923682.05,633,412,1.72,MSME_839687605
04,2025,2594137.83,320,8106.68,1415370.86,272,148,0.1,MSME_839687605
05,2025,3034347.16,317,9572.07,2274235.38,265,179,1.88,MSME_839687605
06,2025,2395813.9,338,7088.21,1487566.4,345,208,0.46,MSME_839687605
07,2025,2830750.08,351,8064.82,1997066.6,291,191,0.74,MSME_839687605
08,2025,3021635.36,307,9842.46,1585402.69,327,151,2.98,MSME_839687605
09,2025,2812963.76,279,10082.31,1675441.68,290,133,1.37,MSME_839687605
10,2025,3424022.92,740,4627.06,1736670.77,592,340,2.43,MSME_839687605
11,2025,3168679.7,224,14145.89,1868935.78,208,74,0.44,MSME_839687605
12,2025,2183171.03,160,13644.82,1662311.06,140,82,0.89,MSME_839687605
01,2026,3348589.22,531,6306.19,1819949.0,611,159,0.53,MSME_839687605
02,2026,3111911.1,329,9458.7,2135630.24,371,140,2.26,MSME_839687605
03,2026,2379648.56,322,7390.21,1320613.82,347,112,1.43,MSME_839687605
04,2026,2235075.23,342,6535.31,1214965.09,322,199,2.36,MSME_839687605
05,2026,2884552.73,266,10844.18,1959251.94,260,147,2.07,MSME_839687605
06,2026,2366712.37,251,9429.13,1277428.99,261,87,1.09,MSME_839687605
07,2024,1359262.98,160,8495.39,696950.98,182,97,1.11,MSME_465370638
08,2024,1322877.79,104,12719.98,880096.34,123,32,2.58,MSME_465370638
09,2024,1273024.7,1024,1243.19,994103.96,1107,360,0.14,MSME_465370638
10,2024,1619007.68,541,2992.62,1231303.25,545,175,2.72,MSME_465370638
11,2024,1148532.61,115,9987.24,789377.06,98,74,2.09,MSME_465370638
12,2024,1535575.38,1270,1209.11,832340.41,1122,463,1.11,MSME_465370638
01,2025,1717108.57,199,8628.69,915878.05,204,120,2.28,MSME_465370638
02,2025,1455991.15,100,14559.91,1118046.6,119,44,0.25,MSME_465370638
03,2025,1323058.78,133,9947.81,726211.11,115,80,0.2,MSME_465370638
04,2025,1476631.82,441,3348.37,1102126.68,356,303,1.06,MSME_465370638
05,2025,1357447.36,302,4494.86,785756.36,319,179,0.53,MSME_465370638
06,2025,1719461.95,141,12194.77,1212886.18,123,60,0.35,MSME_465370638
07,2025,1627576.98,252,6458.64,878624.44,222,170,0.27,MSME_465370638
08,2025,1411072.04,170,8300.42,1005669.13,154,58,2.82,MSME_465370638
09,2025,1814406.01,149,12177.22,1342114.46,129,97,2.12,MSME_465370638
10,2025,1665611.49,261,6381.65,884217.48,270,113,1.7,MSME_465370638
11,2025,1683969.08,583,2888.45,1234176.1,547,280,1.42,MSME_465370638
12,2025,1796460.78,150,11976.41,994065.53,121,54,0.26,MSME_465370638
01,2026,1393937.45,236,5906.51,1009242.25,255,116,2.1,MSME_465370638
02,2026,1922133.0,181,10619.52,1412041.94,215,71,2.07,MSME_465370638
03,2026,1549559.32,181,8561.1,1233618.23,148,86,1.43,MSME_465370638
04,2026,2002025.28,1548,1293.3,1590983.47,1680,574,0.29,MSME_465370638
05,2026,1880564.64,795,2365.49,1022683.72,943,372,1.12,MSME_465370638
06,2026,1932652.68,660,2928.26,1537797.19,599,373,0.8,MSME_465370638
07,2024,936130.42,99,9455.86,652169.42,88,34,2.59,MSME_239265083
08,2024,867947.64,94,9233.49,558747.07,88,50,0.22,MSME_239265083
09,2024,988999.61,217,4557.6,540436.3,189,89,1.59,MSME_239265083
10,2024,961916.62,263,3657.48,583410.45,223,118,0.72,MSME_239265083
11,2024,913062.23,94,9713.43,587604.05,93,49,1.49,MSME_239265083
12,2024,793510.35,71,11176.2,443550.91,63,21,2.78,MSME_239265083
01,2025,836637.51,147,5691.41,496441.9,121,49,1.15,MSME_239265083
02,2025,801394.56,95,8435.73,491202.48,100,41,0.1,MSME_239265083
03,2025,974430.7,75,12992.41,535850.53,72,31,0.16,MSME_239265083
04,2025,797752.73,66,12087.16,533622.45,70,31,1.86,MSME_239265083
05,2025,1123860.0,90,12487.33,743228.45,87,51,0.15,MSME_239265083
06,2025,956281.46,113,8462.67,763766.38,91,70,2.03,MSME_239265083
07,2025,887231.09,314,2825.58,596889.99,356,101,0.14,MSME_239265083
08,2025,1133666.37,98,11568.02,598712.97,88,63,2.22,MSME_239265083
09,2025,1125673.98,236,4769.81,615687.69,221,92,1.54,MSME_239265083
10,2025,880765.41,81,10873.65,598788.45,87,31,2.52,MSME_239265083
11,2025,836144.94,351,2382.18,620867.69,413,214,0.43,MSME_239265083
12,2025,1170065.84,299,3913.26,872473.69,252,184,2.89,MSME_239265083
01,2026,1203062.57,419,2871.27,804342.44,379,166,2.09,MSME_239265083
02,2026,1280379.87,161,7952.67,677824.07,175,64,1.92,MSME_239265083
03,2026,1004514.06,88,11414.93,668095.98,84,49,2.91,MSME_239265083
04,2026,1251763.68,88,14224.59,732637.88,88,46,2.97,MSME_239265083
05,2026,1160276.49,276,4203.9,607581.14,247,86,1.96,MSME_239265083
06,2026,933557.32,123,7589.9,545088.74,126,59,0.33,MSME_239265083
07,2024,536391.22,193,2779.23,374161.02,221,66,1.36,MSME_822723325
08,2024,540154.33,38,14214.59,394149.8,33,12,1.31,MSME_822723325
09,2024,669613.85,103,6501.11,358040.15,115,62,2.07,MSME_822723325
10,2024,508075.0,152,3342.6,349174.97,177,106,2.8,MSME_822723325
11,2024,621711.12,45,13815.8,326474.7,41,29,1.43,MSME_822723325
12,2024,480090.53,39,12310.01,265477.97,43,26,0.4,MSME_822723325
01,2025,578049.06,43,13443.0,355405.74,49,13,2.97,MSME_822723325
02,2025,623996.34,158,3949.34,338955.94,139,108,2.03,MSME_822723325
03,2025,512814.49,37,13859.85,323907.9,39,20,1.57,MSME_822723325
04,2025,553577.98,51,10854.47,394533.26,60,16,0.32,MSME_822723325
05,2025,578416.3,488,1185.28,449819.53,520,246,0.78,MSME_822723325
06,2025,480404.25,36,13344.56,305035.27,37,19,1.73,MSME_822723325
07,2025,648198.61,44,14731.79,393807.11,39,17,1.36,MSME_822723325
08,2025,527565.01,41,12867.44,338860.14,45,19,1.79,MSME_822723325
09,2025,483325.64,49,9863.79,335732.93,41,23,0.51,MSME_822723325
10,2025,484133.46,431,1123.28,337586.38,509,195,1.04,MSME_822723325
11,2025,645331.02,69,9352.62,396932.33,57,27,2.21,MSME_822723325
12,2025,574653.43,54,10641.73,443408.43,60,33,1.37,MSME_822723325
01,2026,650440.66,89,7308.32,462771.16,98,44,0.68,MSME_822723325
02,2026,494861.54,71,6969.88,262072.6,71,38,1.22,MSME_822723325
03,2026,750740.54,282,2662.2,426636.42,312,166,0.4,MSME_822723325
04,2026,510151.13,38,13425.03,262119.73,43,23,2.0,MSME_822723325
05,2026,528832.45,93,5686.37,335607.51,102,45,1.53,MSME_822723325
06,2026,730562.11,54,13528.93,475283.64,58,30,2.49,MSME_822723325
07,2024,2532257.95,594,4263.06,1710513.58,649,360,0.65,MSME_190469235
08,2024,2374097.84,1741,1363.64,1517436.41,1560,938,1.05,MSME_190469235
09,2024,2981756.81,812,3672.11,1639809.95,771,395,2.59,MSME_190469235
10,2024,2893452.93,260,11128.67,2190447.31,270,126,2.54,MSME_190469235
11,2024,3250689.79,250,13002.76,1990864.64,278,144,1.73,MSME_190469235
12,2024,3047792.29,203,15013.76,1998095.77,195,127,3.0,MSME_190469235
01,2025,3585723.53,345,10393.4,2431266.28,289,209,0.5,MSME_190469235
02,2025,3544482.11,429,8262.2,2560910.52,465,295,2.27,MSME_190469235
03,2025,3646238.97,398,9161.4,2747966.26,455,270,1.57,MSME_190469235
04,2025,2673335.02,222,12042.05,1409509.28,210,111,0.14,MSME_190469235
05,2025,2752684.88,342,8048.79,2165407.67,365,138,0.31,MSME_190469235
06,2025,2892234.12,1272,2273.77,2172501.06,1258,768,0.42,MSME_190469235
07,2025,3813178.13,786,4851.37,2126295.32,818,420,0.16,MSME_190469235
08,2025,3296187.81,459,7181.24,2038330.23,549,224,1.73,MSME_190469235
09,2025,3225394.92,281,11478.27,1635836.7,322,139,0.9,MSME_190469235
10,2025,3576827.34,1479,2418.41,2226924.75,1760,772,1.89,MSME_190469235
11,2025,3150472.44,989,3185.51,1753990.2,1107,479,2.58,MSME_190469235
12,2025,2874032.4,322,8925.57,1598120.34,305,125,1.02,MSME_190469235
01,2026,3695936.21,840,4399.92,2429351.41,732,309,1.44,MSME_190469235
02,2026,3433766.21,981,3500.27,2602146.03,797,404,2.16,MSME_190469235
03,2026,3425086.03,523,6548.92,2723617.98,429,215,1.28,MSME_190469235
04,2026,3509986.1,250,14039.94,1766614.81,265,83,1.19,MSME_190469235
05,2026,2967981.67,702,4227.89,2086374.8,748,373,0.39,MSME_190469235
06,2026,4049041.96,780,5191.08,2710932.27,810,369,0.79,MSME_190469235
07,2024,3318336.62,353,9400.39,2471649.78,339,130,0.9,MSME_745996968
08,2024,3051244.83,2380,1282.04,1893261.25,2773,854,2.18,MSME_745996968
09,2024,2655930.96,178,14920.96,1404897.52,210,103,2.78,MSME_745996968
10,2024,3061993.69,479,6392.47,1575315.41,541,253,0.87,MSME_745996968
11,2024,2826170.65,703,4020.16,2071389.06,694,220,0.36,MSME_745996968
12,2024,2326314.62,173,13446.91,1295995.83,140,118,1.86,MSME_745996968
01,2025,2429933.72,1077,2256.21,1570483.84,978,700,0.85,MSME_745996968
02,2025,2545412.97,400,6363.53,1411830.24,324,143,2.32,MSME_745996968
03,2025,1631649.66,252,6474.8,1211957.4,276,142,0.29,MSME_745996968
04,2025,3178370.39,298,10665.67,1884574.87,283,177,0.13,MSME_745996968
05,2025,2122331.97,414,5126.41,1577316.27,334,286,2.33,MSME_745996968
06,2025,3076269.23,674,4564.2,2372790.95,619,355,0.96,MSME_745996968
07,2025,2397586.56,266,9013.48,1330977.61,308,81,1.99,MSME_745996968
08,2025,2449529.29,454,5395.44,1786705.76,494,280,1.5,MSME_745996968
09,2025,2753306.1,368,7481.81,2103056.82,317,164,1.61,MSME_745996968
10,2025,3040951.64,1835,1657.19,1620770.04,1574,946,2.21,MSME_745996968
11,2025,2602047.38,1724,1509.31,1937329.69,1877,541,1.87,MSME_745996968
12,2025,2654063.55,3124,849.57,2027043.7,3151,1660,0.43,MSME_745996968
01,2026,2194521.23,426,5151.46,1571321.87,439,213,0.99,MSME_745996968
02,2026,2669731.76,193,13832.81,1680367.46,184,120,1.58,MSME_745996968
03,2026,2084093.51,1753,1188.87,1554238.15,1504,534,1.95,MSME_745996968
04,2026,1576916.37,2505,629.51,990229.94,2561,1473,0.48,MSME_745996968
05,2026,997475.37,95,10499.74,706234.92,106,55,2.91,MSME_745996968
06,2026,2127692.99,656,3243.43,1203780.69,618,205,1.87,MSME_745996968
07,2024,1667279.81,169,9865.56,842988.34,199,94,0.53,MSME_998182111
08,2024,1788131.27,173,10336.02,1037661.07,165,77,0.79,MSME_998182111
09,2024,1910220.93,207,9228.12,1447291.03,217,95,2.17,MSME_998182111
10,2024,1961772.95,141,13913.28,1126141.0,122,42,0.53,MSME_998182111
11,2024,1657853.46,323,5132.67,1216658.94,303,120,0.86,MSME_998182111
12,2024,2099537.64,189,11108.66,1575642.74,195,119,1.03,MSME_998182111
01,2025,2018457.31,190,10623.46,1501900.85,221,59,2.97,MSME_998182111
02,2025,2035926.82,218,9339.11,1427361.22,250,107,1.39,MSME_998182111
03,2025,2231492.3,192,11622.36,1673495.47,176,98,1.0,MSME_998182111
04,2025,1841362.57,152,12114.23,1130879.76,176,77,1.97,MSME_998182111
05,2025,1924891.77,144,13367.3,1501900.1,124,46,2.34,MSME_998182111
06,2025,1850706.61,459,4032.04,1086105.24,406,238,0.96,MSME_998182111
07,2025,1664766.38,185,8998.74,1051787.26,189,75,0.91,MSME_998182111
08,2025,1633319.31,234,6980.0,1279901.48,210,101,1.03,MSME_998182111
09,2025,1655081.3,130,12731.39,1141120.03,122,87,1.4,MSME_998182111
10,2025,1810546.92,123,14719.89,1440565.52,141,56,1.45,MSME_998182111
11,2025,2401356.01,1022,2349.66,1564741.86,878,318,1.52,MSME_998182111
12,2025,2354521.85,220,10702.37,1616320.25,176,141,2.9,MSME_998182111
01,2026,2007323.27,988,2031.7,1038827.69,894,409,1.77,MSME_998182111
02,2026,2279475.31,438,5204.28,1183283.74,495,293,1.77,MSME_998182111
03,2026,1865235.23,455,4099.42,1427081.33,455,236,0.76,MSME_998182111
04,2026,2185098.63,491,4450.3,1205573.31,420,215,0.16,MSME_998182111
05,2026,1784690.35,127,14052.68,997169.1,102,75,2.39,MSME_998182111
06,2026,2246006.82,180,12477.82,1149546.03,197,81,0.38,MSME_998182111
07,2024,2502957.18,1107,2261.03,1682187.83,965,550,1.29,MSME_535539659
08,2024,2232803.03,391,5710.49,1371089.29,412,191,1.25,MSME_535539659
09,2024,2362392.34,190,12433.64,1719022.29,206,93,2.57,MSME_535539659
10,2024,2063679.43,152,13576.84,1109566.31,178,82,2.28,MSME_535539659
11,2024,2224434.79,1287,1728.39,1655453.18,1471,891,0.76,MSME_535539659
12,2024,1899532.85,156,12176.49,1196455.29,140,93,0.98,MSME_535539659
01,2025,2132979.9,252,8464.21,1158781.3,279,112,1.99,MSME_535539659
02,2025,2375428.04,251,9463.86,1871538.82,222,140,0.94,MSME_535539659
03,2025,2501241.34,506,4943.16,1295046.45,477,197,2.35,MSME_535539659
04,2025,2176973.98,2463,883.87,1147497.82,2927,1195,1.96,MSME_535539659
05,2025,2362712.23,244,9683.25,1883615.1,197,99,0.89,MSME_535539659
06,2025,2507834.43,245,10236.06,1889437.73,281,155,0.99,MSME_535539659
07,2025,1989359.72,150,13262.4,1081921.37,138,103,1.54,MSME_535539659
08,2025,2506166.04,1020,2457.03,1918271.9,936,668,2.98,MSME_535539659
09,2025,2125005.7,287,7404.2,1122460.61,296,136,1.3,MSME_535539659
10,2025,2854648.44,507,5630.47,2177859.21,519,220,1.05,MSME_535539659
11,2025,2447994.88,275,8901.8,1575533.29,328,87,0.89,MSME_535539659
12,2025,2508492.36,503,4987.06,1260156.69,572,179,1.07,MSME_535539659
01,2026,1966703.41,517,3804.07,1510956.83,448,217,1.35,MSME_535539659
02,2026,2035449.89,786,2589.63,1058838.95,818,408,1.17,MSME_535539659
03,2026,2614634.32,605,4321.71,1982263.15,506,296,2.11,MSME_535539659
04,2026,2033166.06,150,13554.44,1570809.94,166,80,0.53,MSME_535539659
05,2026,2494567.98,682,3657.72,1973527.89,700,436,1.26,MSME_535539659
06,2026,2681941.01,356,7533.54,1524189.44,385,140,2.73,MSME_535539659
07,2024,3843855.5,446,8618.51,2320046.32,464,184,1.13,MSME_294338608
08,2024,2986071.1,213,14019.11,1981263.75,178,116,0.74,MSME_294338608
09,2024,3115771.46,291,10707.12,1697581.63,255,165,0.51,MSME_294338608
10,2024,3177170.72,1149,2765.16,2054460.15,1360,433,0.51,MSME_294338608
11,2024,3343959.62,433,7722.77,2269973.1,389,171,0.64,MSME_294338608
12,2024,3475129.43,518,6708.74,2775161.22,579,300,0.39,MSME_294338608
01,2025,3158717.56,374,8445.77,1943604.43,407,180,1.87,MSME_294338608
02,2025,3619923.29,1256,2882.1,2091642.15,1485,829,2.5,MSME_294338608
03,2025,3239927.53,244,13278.39,1656273.44,223,111,0.41,MSME_294338608
04,2025,3411964.92,946,3606.73,2465619.04,992,323,0.4,MSME_294338608
05,2025,2402061.22,323,7436.72,1232465.29,273,215,0.73,MSME_294338608
06,2025,4333091.64,5023,862.65,2433826.73,5960,2889,1.5,MSME_294338608
07,2025,3336535.88,321,10394.19,2399270.28,258,196,2.18,MSME_294338608
08,2025,3607605.27,6129,588.61,2771022.81,5624,1956,1.71,MSME_294338608
09,2025,2923478.97,390,7496.1,2073347.78,397,130,2.92,MSME_294338608
10,2025,3266952.0,658,4964.97,2515915.23,642,236,2.23,MSME_294338608
11,2025,3510840.56,235,14939.75,2200887.95,256,76,0.11,MSME_294338608
12,2025,3325658.71,3270,1017.02,2599209.21,3279,1686,2.77,MSME_294338608
01,2026,3295903.21,234,14085.06,1894063.15,277,122,1.86,MSME_294338608
02,2026,3216218.94,378,8508.52,2425995.28,404,117,1.27,MSME_294338608
03,2026,2972575.25,903,3291.89,1872910.48,1002,488,1.6,MSME_294338608
04,2026,3613004.54,1847,1956.15,1866406.44,2205,647,0.1,MSME_294338608
05,2026,3396903.58,1584,2144.51,1884909.22,1707,777,1.88,MSME_294338608
06,2026,3671715.65,251,14628.35,2121588.41,283,94,2.63,MSME_294338608
07,2024,1083772.24,524,2068.27,595801.48,598,172,2.75,MSME_960845739
08,2024,1118630.11,529,2114.61,792509.53,571,270,0.21,MSME_960845739
09,2024,1561522.33,166,9406.76,1162605.68,190,84,0.69,MSME_960845739
10,2024,1120746.63,103,10881.04,648662.3,123,33,1.79,MSME_960845739
11,2024,1135263.15,220,5160.29,789988.26,249,83,1.31,MSME_960845739
12,2024,1028534.43,105,9795.57,795072.84,112,53,2.61,MSME_960845739
01,2025,1355167.8,206,6578.48,936936.79,165,139,0.92,MSME_960845739
02,2025,1204022.62,125,9632.18,751570.03,136,55,2.23,MSME_960845739
03,2025,957832.31,72,13303.23,707189.74,66,50,2.74,MSME_960845739
04,2025,790698.77,62,12753.21,625709.49,52,35,0.38,MSME_960845739
05,2025,1056498.77,279,3786.73,632793.6,295,146,1.67,MSME_960845739
06,2025,1276625.16,167,7644.46,1004264.52,180,87,1.13,MSME_960845739
07,2025,1226218.91,325,3772.98,926000.15,358,176,1.25,MSME_960845739
08,2025,923121.91,264,3496.67,530834.83,298,90,0.83,MSME_960845739
09,2025,1146500.3,170,6744.12,594920.92,174,63,2.99,MSME_960845739
10,2025,1118152.78,160,6988.45,762828.67,138,100,2.94,MSME_960845739
11,2025,1247455.33,743,1678.94,858580.66,848,514,1.65,MSME_960845739
12,2025,1224953.48,95,12894.25,813386.96,113,38,2.31,MSME_960845739
01,2026,1165037.33,1424,818.14,663010.76,1418,571,0.38,MSME_960845739
02,2026,1487033.39,205,7253.82,1056436.82,233,116,2.35,MSME_960845739
03,2026,1167726.86,272,4293.11,794442.88,232,86,1.58,MSME_960845739
04,2026,872579.45,116,7522.24,517794.87,104,62,1.32,MSME_960845739
05,2026,875450.39,68,12874.27,561353.36,54,26,2.54,MSME_960845739
06,2026,1212213.67,361,3357.93,691279.26,421,252,1.16,MSME_960845739
07,2024,1261513.51,135,9344.54,691966.09,117,50,1.7,MSME_106558989
08,2024,1749202.3,425,4115.77,1007231.83,377,148,1.07,MSME_106558989
09,2024,1537675.14,134,11475.19,809561.13,139,76,2.2,MSME_106558989
10,2024,1383443.04,152,9101.6,836476.88,176,106,2.67,MSME_106558989
11,2024,1713119.63,365,4693.48,1166372.03,400,116,1.14,MSME_106558989
12,2024,1566541.4,201,7793.74,1064317.8,167,79,2.84,MSME_106558989
01,2025,1361690.75,288,4728.09,1078163.25,337,186,2.16,MSME_106558989
02,2025,1843185.77,585,3150.74,1292921.74,537,195,1.21,MSME_106558989
03,2025,1727332.86,115,15020.29,1253660.99,105,67,0.36,MSME_106558989
04,2025,1509457.89,151,9996.41,1170257.24,130,83,1.78,MSME_106558989
05,2025,1940127.17,278,6978.87,1479573.06,227,182,0.94,MSME_106558989
06,2025,1474114.01,178,8281.54,870905.29,176,96,1.13,MSME_106558989
07,2025,1897960.4,139,13654.39,1477745.84,137,94,1.24,MSME_106558989
08,2025,1884146.51,176,10705.38,1459333.7,178,55,1.21,MSME_106558989
09,2025,1736006.72,116,14965.58,1106999.98,112,71,2.66,MSME_106558989
10,2025,1508194.95,159,9485.5,902183.4,188,91,0.73,MSME_106558989
11,2025,1672306.69,141,11860.33,875253.43,116,61,0.92,MSME_106558989
12,2025,1916339.67,162,11829.26,1309767.22,159,57,1.46,MSME_106558989
01,2026,2147116.74,309,6948.6,1367884.59,247,166,1.08,MSME_106558989
02,2026,1560315.67,218,7157.41,1098193.85,193,111,1.57,MSME_106558989
03,2026,1920281.11,362,5304.64,994134.98,343,125,0.44,MSME_106558989
04,2026,1868140.59,610,3062.53,955548.59,702,408,2.12,MSME_106558989
